UNITID,CONTROL,SAT_AVG,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,TUITIONFEE_IN,TUITIONFEE_OUT,TUITFTE,INEXPFTE,AVGFACSAL,PFTFAC,PCTPELL,C150_4,PFTFTUG1_EF,RET_FT4,RET_PT4,C200_4_POOLED,PCTFLOAN
227881,1,1071,18805,0.4867,0.1788,0.247,0.02,0.0065,0.0011,0.0321,0.0116,0.0161,8536,18664,8977,6684,8058,0.7998,0.4058,0.5427,0.5158,0.7538,0.6071,0.5382,0.5263
228431,1,1093,10230,0.5878,0.1484,0.197,0.011,0.0044,0.0006,0.0368,0.0065,0.0075,8844,18972,7820,7255,7881,0.7183,0.3855,0.5206,0.6851,0.7001,0.3871,0.4557,0.5209
228459,1,1102,33917,0.4344,0.094,0.3985,0.0254,0.0025,0.0012,0.0375,0.0048,0.0017,10581,22397,8468,7221,8418,0.7482,0.3715,0.5432,0.6273,0.7565,0.5361,0.572,0.5088
228529,1,1053,11350,0.6425,0.0779,0.2137,0.0131,0.0041,0.0012,0.0367,0.0052,0.0055,7851,17621,6938,6857,7651,0.625,0.4031,0.4915,0.5753,0.6523,0.5603,0.4734,0.5418
228705,1,1032,5265,0.1586,0.0475,0.7273,0.008,0.0006,0.0019,0.0122,0.041,0.003,9136,24687,6794,7547,7281,0.7616,0.4531,0.3931,0.6971,0.6496,0.2368,0.3438,0.5079
228723,1,1296,53119,0.5933,0.0261,0.2468,0.0852,0.002,0.0006,0.0329,0.0113,0.0016,12153,38602,11597,15424,12209,0.8739,0.2153,0.8167,0.7129,0.9323,0.9011,0.8248,0.3054
228769,1,1151,34422,0.3252,0.1443,0.2988,0.1216,0.0022,0.0013,0.0352,0.0477,0.0236,11040,28129,7882,5664,9515,0.6238,0.3555,0.5118,0.3778,0.7465,0.6802,0.5311,0.3808
228778,1,1367,39783,0.3871,0.0422,0.2448,0.2263,0.0014,0.0008,0.038,0.0511,0.0084,10824,38326,10906,18754,13728,0.8219,0.2258,0.8561,0.8167,0.9569,0.8252,0.8383,0.3465
228787,1,1355,20972,0.3014,0.0547,0.1823,0.3509,0.0011,0.0017,0.041,0.0428,0.0239,13442,38168,10450,10028,12815,0.7284,0.3333,0.6981,0.6469,0.8867,0.6847,0.7097,0.4029
228802,1,1170,6616,0.5704,0.097,0.2174,0.0426,0.0029,0.0006,0.0311,0.0284,0.0095,8742,22752,5797,7982,8298,0.7235,0.3326,0.4186,0.4363,0.7075,0.5783,0.4361,0.3446
229018,1,1036,3423,0.3178,0.0637,0.5335,0.0202,0.002,0.0018,0.0237,0.0295,0.0079,6666,7506,6636,7177,8108,0.5599,0.3127,0.4013,0.4095,0.6336,0.5714,0.4196,0.3938
229027,1,1124,27573,0.2172,0.085,0.5783,0.058,0.0015,0.0017,0.0365,0.0172,0.0046,8262,20263,7613,6603,9488,0.7141,0.4404,0.423,0.5567,0.7346,0.5966,0.3926,0.4918
229063,1,921,7092,0.0141,0.8181,0.0801,0.0142,0.0008,0.0007,0.0251,0.0468,0,9173,21833,7736,10797,7726,0.6541,0.6511,0.2311,0.6299,0.5269,0.1442,0.2425,0.6606
229115,1,1181,31172,0.5469,0.0632,0.2891,0.0297,0.0039,0.0006,0.0324,0.029,0.0051,9300,19260,9279,7524,9558,0.8693,0.269,0.61,0.6813,0.8671,0.5568,0.6223,0.4158
229179,1,1037,9418,0.3341,0.1815,0.3281,0.0931,0.0037,0.0007,0.0351,0.0174,0.0062,7926,18055,5761,6711,8788,0.9723,0.3876,0.4303,0.4797,0.7302,0.6,0.4097,0.4581
229814,1,1045,7338,0.5538,0.0491,0.3106,0.0161,0.0049,0.001,0.0341,0.0162,0.0143,8135,9541,7411,5266,7863,0.7629,0.3808,0.4528,0.5616,0.6838,0.4857,0.4473,0.47
230603,1,1135,7534,0.743,0.0223,0.0767,0.0141,0.0114,0.0147,0.0162,0.0577,0.0438,6770,20586,7128,6696,7217,0.7198,0.3092,0.501,0.7886,0.7362,0.5455,0.4252,0.4606
230728,1,1201,20913,0.8256,0.008,0.0618,0.0103,0.0179,0.0036,0.0233,0.0104,0.0391,8402,23042,6617,10671,9439,0.9551,0.3361,0.5397,0.7155,0.7352,0.4884,0.5733,0.275
230764,1,1242,23432,0.6678,0.013,0.1341,0.0606,0.0042,0.0044,0.0576,0.0491,0.009,8615,27220,12458,16118,10813,0.9767,0.257,0.6952,0.7094,0.8894,0.6287,0.7589,0.2866
231174,1,1287,10700,0.8236,0.0118,0.04,0.0267,0.0004,0,0.0315,0.0394,0.0265,18802,43690,26100,16272,10594,0.7786,0.1544,0.7655,0.8684,0.873,0.4737,0.7528,0.424
232186,1,1222,26013,0.3828,0.1133,0.155,0.209,0.0011,0.002,0.0509,0.056,0.0299,12564,36024,12549,12416,11489,0.5215,0.2953,0.7066,0.5746,0.8638,0.7447,0.7298,0.429
232423,1,1211,19655,0.7486,0.0484,0.0699,0.0471,0.0011,0.0011,0.0487,0.0166,0.0186,12206,29106,11126,9782,9212,0.7926,0.1496,0.842,0.8565,0.8911,1,0.8322,0.3666
232681,1,1193,4160,0.6882,0.0716,0.1048,0.0385,0.0019,0.0012,0.0575,0.0075,0.0288,13270,29696,6648,8360,8402,0.6456,0.1995,0.6462,0.7376,0.8011,0.75,0.7185,0.4227
232982,1,1081,18965,0.4361,0.3185,0.0895,0.0477,0.0021,0.0019,0.0684,0.0125,0.0232,10680,30840,7635,10591,8778,0.9559,0.3923,0.528,0.6166,0.7972,0.5769,0.5613,0.5555
233921,1,1292,29196,0.6455,0.0426,0.068,0.1025,0.0012,0.001,0.0485,0.0668,0.0237,13691,32835,14924,12919,11675,0.9846,0.1579,0.8567,0.8716,0.9259,0.8387,0.8544,0.3896
234030,1,1172,22065,0.4343,0.1972,0.1093,0.1396,0.0017,0.0009,0.0737,0.0251,0.0182,14596,35904,12881,15654,9856,0.6286,0.2878,0.6721,0.721,0.8304,0.3333,0.6517,0.4756
234155,1,925,4019,0.0279,0.9346,0.0012,0.0037,0.0017,0,0,0.0097,0.0211,9154,20909,5808,10042,7851,0.609,0.7122,0.3849,0.8211,0.6509,0.5,0.4436,0.7815
234827,1,1062,10946,0.5061,0.04,0.1722,0.0444,0.0054,0.0095,0.0817,0.0286,0.1121,8273,23954,6429,9540,8077,0.6262,0.3526,0.5756,0.5941,0.7078,0.4583,0.5484,0.486
235097,1,1033,9829,0.5945,0.0367,0.1757,0.0321,0.0101,0.0052,0.0775,0.0308,0.0373,7526,25057,7526,7980,9097,0.7246,0.3644,0.5351,0.615,0.7017,0.5294,0.5274,0.6586
235167,1,1094,2527,0.6316,0.0503,0.1274,0.0289,0.0368,0.0036,0.0649,0.002,0.0546,8217,27537,8270,10248,9089,0.7079,0.4682,0.498,0.3613,0.6623,0.2857,0.5863,0.5129
236939,1,1131,25653,0.6072,0.029,0.1587,0.0621,0.0057,0.0044,0.0671,0.0426,0.0234,11841,26419,9879,9791,10066,0.7767,0.3103,0.6022,0.6334,0.7896,0.5345,0.6633,0.4133
236948,1,1356,30839,0.3703,0.0301,0.0892,0.2575,0.0041,0.0045,0.0762,0.1539,0.0142,11465,38166,18611,28182,13362,0.7969,0.2071,0.8423,0.8136,0.9485,0.8154,0.8602,0.244
237011,1,1181,15098,0.6994,0.016,0.1023,0.0627,0.0038,0.0019,0.0886,0.0087,0.0167,8343,24690,8018,10512,10148,0.6872,0.2519,0.6809,0.7166,0.8213,0.6333,0.7118,0.3802
237215,1,942,1228,0.8404,0.1034,0.0138,0.0024,0.0008,0,0.0309,0.0041,0.0041,7488,14352,3963,7211,6825,0.6604,0.5475,0.3051,0.5559,0.5638,1,0.2761,0.5129
237330,1,1023,1496,0.8115,0.0555,0.012,0.006,0.0047,0.002,0.0261,0.0495,0.0328,8385,18037,3489,5623,6439,0.6753,0.4922,0.3964,0.7821,0.5892,0,0.3594,0.4997
237367,1,1035,3375,0.867,0.0439,0.0184,0.0041,0.0021,0.0009,0.0347,0.0249,0.0041,7738,16814,3664,6601,6581,0.9112,0.416,0.413,0.7453,0.6227,0.3333,0.3465,0.5502
237525,1,1084,7750,0.8485,0.0568,0.0213,0.0098,0.0032,0.0005,0.0339,0.0159,0.0101,8412,19266,7335,9501,7934,0.7472,0.395,0.4864,0.7781,0.7255,0.5385,0.5013,0.5011
237792,1,1088,2631,0.7522,0.0829,0.0669,0.0144,0.0038,0.0008,0.0422,0.0125,0.0243,7784,18224,5241,7686,7186,0.5657,0.3149,0.4859,0.6611,0.7055,0.2222,0.4579,0.4516
237899,1,1010,1643,0.6847,0.1479,0.0195,0.0073,0.011,0.0018,0.0736,0.0243,0.0298,8237,17691,4800,6862,5883,0.6306,0.2623,0.3083,0.6059,0.6104,0,0.309,0.3234
237932,1,1070,1941,0.7594,0.0299,0.0077,0.0067,0.0005,0.0005,0.0191,0.0237,0.1525,7990,15930,6548,5697,6882,0.6561,0.3884,0.4491,0.6977,0.7112,1,0.4663,0.5653
237950,1,1055,1212,0.7409,0.047,0.0281,0.0083,0.0017,0.0008,0.066,0.0611,0.0462,7560,18912,6075,5114,7520,0.7039,0.3202,0.2148,0.801,0.5734,0.5,0.2237,0.3499
238032,1,1155,20272,0.8027,0.0388,0.0404,0.0161,0.0014,0.0007,0.0398,0.0555,0.0047,8976,25320,14527,12229,10642,0.7603,0.2419,0.6087,0.8693,0.7905,0.3333,0.5882,0.4948
240189,1,1105,10410,0.8176,0.0401,0.0803,0.0156,0.0013,0.0008,0.0362,0.0073,0.0009,7695,16416,6664,6635,7841,0.7535,0.2744,0.6245,0.7594,0.8008,0.6364,0.6096,0.5258
240268,1,1170,10331,0.862,0.0121,0.0361,0.0324,0.0023,0.0003,0.0289,0.0254,0.0005,8840,17115,6128,6510,7824,0.7535,0.2345,0.6683,0.8413,0.8188,0.3125,0.6831,0.5022
240277,1,1085,6490,0.7977,0.0243,0.0695,0.0421,0.0134,0.0003,0.0379,0.0117,0.0031,7873,16091,4741,4919,6810,0.6811,0.2674,0.5269,0.6334,0.7223,0.4063,0.519,0.3964
240329,1,1220,9463,0.8926,0.0073,0.0374,0.0207,0.0017,0.0003,0.0347,0.005,0.0003,9127,17946,7004,7229,7360,0.8323,0.2012,0.6947,0.8548,0.8401,0.6667,0.7049,0.5236
240365,1,1105,9897,0.8069,0.0264,0.0633,0.0416,0.005,0.0009,0.0323,0.0178,0.0059,7656,15229,5307,7235,7539,0.677,0.2088,0.6116,0.7206,0.7385,0.5,0.5489,0.3662
240374,1,1050,3799,0.6304,0.0837,0.1882,0.0355,0.0016,0.0016,0.044,0.015,0,7421,15691,5207,6763,6884,0.6734,0.4007,0.4446,0.6325,0.7252,0.4048,0.3281,0.4936
240417,1,1120,7179,0.8646,0.0167,0.0316,0.0368,0.0036,0.0011,0.0287,0.0153,0.0015,9463,17430,5850,8307,7312,0.7039,0.2702,0.5996,0.7306,0.7199,0.25,0.5645,0.5682
240426,1,1065,2150,0.794,0.0181,0.0353,0.0098,0.0153,0,0.034,0.0912,0.0023,8132,15705,6423,8659,6491,0.7582,0.3563,0.4811,0.525,0.6375,0.6667,0.4563,0.5649
240444,1,1371,31185,0.6906,0.019,0.0548,0.0705,0.0018,0.0008,0.0354,0.1029,0.0241,10725,37785,16482,16766,12706,0.8236,0.1446,0.8762,0.8927,0.9529,0.7273,0.8737,0.2932
240453,1,1105,19829,0.6668,0.0666,0.1229,0.0669,0.0032,0.001,0.0423,0.0284,0.0019,9526,21168,8720,8796,8684,0.6366,0.3261,0.4386,0.695,0.7647,0.2973,0.4485,0.5022
240462,1,1150,7222,0.8883,0.0129,0.0504,0.0108,0.0017,0.0006,0.0195,0.013,0.0029,7353,15473,6061,5192,7018,0.8057,0.2499,0.5594,0.7514,0.7875,0.6667,0.557,0.5039
240471,1,1135,5399,0.8811,0.012,0.0367,0.0296,0.0011,0.0006,0.0254,0.0124,0.0011,8037,15610,5881,7125,7702,0.6477,0.2787,0.5779,0.7743,0.7378,0.4762,0.552,0.5562
240480,1,1120,7349,0.8571,0.0192,0.0396,0.0359,0.0049,0.0011,0.0254,0.0114,0.0053,8270,16980,5048,6725,6987,0.8022,0.3059,0.6022,0.7331,0.7504,0.44,0.6527,0.5188
240727,1,1203,9646,0.7357,0.0112,0.0654,0.0106,0.0062,0.0008,0.0412,0.029,0.0998,5581,18151,6640,16241,9877,0.9781,0.2222,0.598,0.6389,0.7587,0.4,0.6063,0.3436
243106,1,1029,2703,0.0252,0.0141,0.9549,0,0.0022,0,0.0015,0,0.0022,4768,6752,869,4822,7156,0.6379,0.8216,0.4513,0.9322,0.7314,0,0.4599,0.1176
243142,1,990,2941,0.002,0.0255,0.9113,0,0,0,0.0034,0,0.0578,6292,8743,1401,5908,6400,0.568,0.7488,0.4233,0.7897,0.7044,0.6667,0.5599,0.0663
243780,1,1321,34376,0.6345,0.0275,0.0558,0.0913,0.001,0.0006,0.0372,0.1352,0.0167,9992,28794,16945,18762,12655,0.9636,0.1556,0.8195,0.8695,0.913,0.7407,0.7936,0.2889
366711,1,1043,14765,0.262,0.0305,0.4675,0.0939,0.0027,0.0022,0.0526,0.0455,0.0432,7717,19597,5871,7347,10090,0.4717,0.4712,0.5395,0.4904,0.7883,0.4524,0.5814,0.333
377555,1,1147,5332,0.3507,0.072,0.1009,0.3102,0.0039,0.0047,0.0626,0.0805,0.0144,11390,38091,3537,5356,11241,0.6391,0.3109,0.6911,0.5311,0.8295,0.8056,0.6703,0.2677
377564,1,1081,4565,0.3899,0.0931,0.1514,0.2053,0.0074,0.014,0.0848,0.0335,0.0206,11639,38340,4003,6062,10457,0.7771,0.4422,0.5561,0.4127,0.7994,0.7,0.6183,0.3757
407009,1,1132,4540,0.4145,0.0474,0.3786,0.0597,0.011,0.0031,0.0339,0.0427,0.009,10268,26548,10005,7571,9457,0.7679,0.4888,0.4829,0.5337,0.8626,0.4,0.6202,0.4295
409698,1,1059,6615,0.25,0.0348,0.4963,0.0549,0.0023,0.0041,0.0515,0.0582,0.0479,7143,19023,5468,8541,9751,0.485,0.4873,0.6311,0.4864,0.804,0.6,0.595,0.4021
420574,1,1199,4606,0.4998,0.0517,0.2425,0.068,0.0165,0.005,0.0447,0.0627,0.0091,10268,26548,8892,6729,9078,0.5879,0.3628,0.4496,0.5862,0.8692,0.75,0.615,0.41
433660,1,1142,13452,0.6144,0.0705,0.2284,0.0181,0.0029,0.0013,0.0329,0.0198,0.0116,6118,25162,4752,6505,8424,0.6732,0.308,0.497,0.7001,0.8038,0.6508,0.5032,0.3734
436818,1,1095,776,0.5335,0.1031,0.1972,0.0928,0.0026,0,0.0387,0.0103,0.0219,14638,37306,3375,4866,15027,0.625,0.4347,0.6355,0.8764,0.8135,0.75,0.6023,0.4382
436827,1,1106,526,0.6122,0.0342,0.1616,0.0913,0,0,0.0551,0.0171,0.0285,14638,37306,11186,16129,15027,0.625,0.3398,0.6135,0.8744,0.8593,0.5,0.6032,0.4483
436836,1,1115,2012,0.3539,0.1357,0.2992,0.1029,0.0005,0,0.0323,0.0626,0.0129,14648,37316,3300,4758,15027,0.625,0.4441,0.6351,0.8416,0.8149,0.5,0.636,0.3824
440828,1,1170,991,0.7447,0.0111,0.0999,0.0202,0.0151,0.002,0.0565,0.0101,0.0404,10638,30558,4177,3993,10923,0.8,0.4008,NULL,0.2922,0.7656,0.6757,NULL,0.4233
445188,1,1100,8151,0.0894,0.0444,0.5551,0.1902,0.0009,0.0058,0.0305,0.0784,0.0053,13538,43292,9853,9985,11635,0.9378,0.6429,0.6945,0.9207,0.8468,0.375,0.6697,0.4751
447689,1,1004,11927,0.2633,0.3324,0.2317,0.0985,0.0012,0.0016,0.0382,0.025,0.0081,5762,16744,3626,6437,7139,0.6873,0.5148,0.214,0.661,0.6725,0.5079,0.2024,0.3674
448840,1,1225,3810,0.6252,0.0735,0.1835,0.0388,0.0034,0.0018,0.0375,0.0071,0.0291,5821,16736,4840,6677,9630,0.5719,0.3848,0.4406,0.3417,0.834,0.6154,0.3701,0.3689
448886,1,1161,8509,0.4448,0.0572,0.3401,0.0616,0.0208,0.0032,0.0501,0.0161,0.0061,11338,29428,12462,9430,9525,0.5617,0.3999,0.5752,0.6873,0.8524,0.2308,0.6784,0.4396
451671,1,1244,1695,0.6319,0.0578,0.1923,0.0324,0.0024,0,0.0236,0.0248,0.0348,5587,16501,5329,5398,9156,0.5818,0.4032,0.4699,0.202,0.8113,0.875,NULL,0.313
463056,1,1127,1531,0.4246,0.1346,0.1724,0.1953,0,0,0.0359,0.0196,0.0176,14628,37296,5199,7497,13692,0.6458,0.4742,0.6584,0.9026,0.8317,0.3333,0.6481,0.4085
482149,1,1119,5241,0.5135,0.2498,0.0811,0.0649,0.0015,0.0021,0.0626,0.0114,0.0132,8832,24210,11616,10271,8512,0.6585,0.3945,0.3981,0.6626,0.7189,0.5652,0.32,0.4814
482158,1,990,7123,0.4982,0.36,0.0541,0.0243,0.001,0.0011,0.0414,0.0157,0.0042,4042,11389,3874,7215,6117,0.7838,0.4641,0.2317,0.5743,0.5313,0.3659,0.3162,0.4454
482680,1,1102,17488,0.7283,0.0419,0.1406,0.0317,0.0021,0.0015,0.0316,0.0145,0.0079,4744,13776,4897,6855,6282,0.7401,0.3102,0.381,0.7631,0.7874,0.5536,0.5678,0.3125
484473,1,1259,3327,0.6126,0.046,0.223,0.0337,0.0033,0.0018,0.034,0.0075,0.0382,3876,16580,625,3544,5366,0.1163,0.2502,NULL,0.5465,0.634,0.5634,NULL,0.224
486840,1,1144,33439,0.533,0.2172,0.1152,0.0503,0.0013,0.0012,0.047,0.0162,0.0186,6456,17710,6415,5449,7278,0.6469,0.3515,0.4603,0.6481,0.8035,0.6825,0.4758,0.4652
490805,1,1074,7546,0.5914,0.0999,0.212,0.0298,0.0021,0.0007,0.0284,0.0219,0.0138,7812,14495,8148,9425,8324,0.9971,0.3291,0.3778,0.6479,0.6673,0.4118,0.3571,0.3518
101879,1,1148,5513,0.7422,0.1324,0.0327,0.0078,0.006,0.0007,0.031,0.0414,0.0058,10620,20220,7774,7199,8336,1,0.3767,0.4858,0.6443,0.7538,0.2222,0.4701,0.5061
123651,2,1070,1914,0.3448,0.0502,0.4295,0.0543,0.0031,0.0078,0.024,0.0084,0.0778,35100,35100,17289,7642,7725,1,0.4505,0.5872,0.7423,0.7603,0,0.5923,0.8711
127565,1,1008,18378,0.5049,0.0634,0.3027,0.043,0.0054,0.0018,0.0491,0.0069,0.0227,8151,21728,7462,6208,6887,1,0.3568,0.2801,0.4002,0.6667,0.4733,0.3296,0.3919
132408,2,991,298,0.7785,0.0671,0.0235,0.0101,0.0034,0.0034,0.0101,0.0034,0.1007,11700,11700,8880,7814,4820,1,0.5335,0.4651,0.3667,0.72,0,0.5214,0.3884
132879,2,991,182,0.4725,0.1978,0.2033,0.0055,0,0.0055,0.0275,0.0495,0.0385,16710,16710,13910,8046,5504,1,0.6231,0.3182,0.7887,0.4627,1,0.2727,0.6734
133526,2,925,932,0.0429,0.8498,0.0451,0.0032,0.0011,0.0011,0.0354,0.0011,0.0204,14878,14878,6636,3543,4538,1,0.276,0.2647,0.7491,0.5302,0.4444,0.3085,0.2515
136330,2,1111,2376,0.6073,0.1035,0.149,0.0181,0.0017,0.0029,0.0366,0.0358,0.045,32500,32500,16690,10150,7811,1,0.2907,0.5709,0.6314,0.7558,0.2,0.5414,0.4539
137476,2,996,1373,0.0794,0.3358,0.386,0.0036,0.0022,0.0007,0.0255,0.1056,0.0612,32000,32000,14570,7338,9657,1,0.2025,0.4278,0.6638,0.7233,0,0.4247,0.1944
137564,2,1078,5593,0.5804,0.1316,0.2167,0.0134,0.0055,0.0038,0.0211,0.0156,0.012,26620,26620,10180,3794,7007,1,0.3357,0.451,0.643,0.6501,0.2979,0.4259,0.4543
137847,2,1194,8685,0.6097,0.042,0.1248,0.0172,0.001,0.0013,0.0299,0.0803,0.0938,29992,29992,18550,6847,9487,1,0.2146,0.5822,0.8166,0.7748,0.5,0.596,0.5131
137953,2,994,309,0.6019,0.2104,0.1133,0.0162,0,0,0.0356,0.0162,0.0065,13130,13130,9018,2359,3354,1,0.6283,0.3333,0.6952,0.6479,1,0.4133,0.6608
138354,1,1198,9199,0.658,0.1115,0.0979,0.0319,0.0057,0.0027,0.0591,0.0191,0.014,6360,19241,5471,6233,8793,1,0.3635,0.4639,0.4164,0.8072,0.7059,0.4922,0.6411
139205,2,970,491,0.5173,0.3483,0.0468,0.0061,0.0061,0.0163,0.0061,0.0041,0.0489,18500,18500,10096,3762,4799,1,0.3547,0.2,0.64,0.4205,0,0.2286,0.4613
141237,2,1052,792,0.7866,0.0631,0.0391,0.0038,0.0051,0,0,0.029,0.0732,21122,21122,8936,3942,4238,1,0.1213,0.3957,0.8664,0.629,0.5,0.3985,0.1751
141325,2,1032,584,0.4486,0.3647,0.0548,0.0086,0.0034,0,0.0377,0.0668,0.0154,23970,23970,10395,12194,6575,1,0.358,0.4958,0.7514,0.6839,0.5,0.5971,0.4513
141486,2,1073,1558,0.1277,0.0411,0.0475,0.2914,0.0058,0.2426,0.0635,0.0148,0.1656,26134,26134,15438,8952,8420,1,0.4277,0.5932,0.6691,0.8587,0.5556,0.5584,0.3785
150941,2,1075,996,0.8153,0.0291,0.0562,0.008,0.002,0.003,0.0442,0.0422,0,26846,26846,14060,10136,6770,1,0.3515,0.6964,0.7191,0.8211,1,0.6396,0.5998
151263,2,1096,4385,0.6518,0.1124,0.0705,0.0196,0.0009,0.0011,0.0342,0.0707,0.0388,30976,30976,14659,9021,7658,1,0.3773,0.5965,0.8343,0.7332,0.2727,0.5639,0.6131
151290,2,1054,1488,0.4892,0.1835,0.0612,0.0215,0.0007,0.0027,0.0423,0.1546,0.0444,27440,27440,5792,3296,7761,1,0.3953,0.3725,0.8399,0.677,1,0.3578,0.7393
151306,1,1090,7029,0.8529,0.0431,0.042,0.0134,0.0011,0.0006,0.0293,0.0165,0.0011,8546,19856,6002,7407,7260,1,0.2656,0.5036,0.7464,0.6683,0.5882,0.4072,0.384
153278,2,1004,1894,0.6283,0.1436,0.0776,0.0137,0.0016,0.0037,0.028,0.0697,0.0338,35570,35570,19931,7498,5731,1,0.5277,0.4279,0.7427,0.6452,0.4,0.4645,0.8243
154013,2,1085,1429,0.7642,0.0896,0.007,0.0154,0.0091,0.0056,0.0161,0.0364,0.0567,33862,33862,13703,6439,6087,1,0.4011,0.6429,0.4822,0.7531,0,0.5858,0.7295
154235,2,1149,2249,0.7377,0.0476,0.0863,0.0147,0.0013,0.0013,0.0333,0.0405,0.0373,31812,31812,18405,10307,7514,1,0.2785,0.6369,0.6924,0.7584,0,0.6347,0.6812
155900,2,1052,1330,0.406,0.1203,0.1135,0.018,0.006,0.0053,0.0278,0.0338,0.2692,31650,31650,12137,7560,6283,1,0.4079,0.4219,0.4188,0.6649,0,0.3946,0.4465
157748,2,1136,799,0.8698,0.0188,0.0138,0.0213,0.0025,0.0025,0.0013,0.0613,0.0088,20796,20796,9202,4944,7226,1,0,0.3402,0.7879,0.7594,0.4412,0.4636,0
159717,1,1121,5774,0.677,0.1609,0.0384,0.0152,0.0047,0.0007,0.0345,0.0656,0.0029,8102,16140,6324,4497,6883,1,0.3227,0.466,0.7866,0.695,0.2778,0.4439,0.3564
159966,1,1134,5615,0.6864,0.1891,0.0394,0.0107,0.0226,0.0009,0.0264,0.0142,0.0103,7898,8991,6421,5348,6338,1,0.3702,0.4896,0.8142,0.732,0.7,0.4863,0.4988
159993,1,1105,5723,0.6074,0.2397,0.028,0.0175,0.003,0.0002,0.0264,0.0472,0.0308,8974,21074,8123,6090,7512,1,0.3607,0.4659,0.7537,0.7255,0.5455,0.4325,0.4122
163462,2,1097,1831,0.58,0.1666,0.1311,0.0333,0.0049,0.0066,0.0486,0.0142,0.0147,42590,42590,15755,8372,7945,1,0.2754,0.6876,0.8969,0.7938,1,0.6667,0.6006
165024,1,1063,9195,0.7122,0.118,0.0788,0.0195,0.0015,0.0008,0.052,0.0041,0.0131,10732,16872,10131,8004,9619,1,0.3819,0.6134,0.6133,0.7664,0.3784,0.6163,0.7613
168227,2,1171,4226,0.6297,0.0594,0.0781,0.0852,0.0005,0.0014,0.0286,0.067,0.0502,34970,34970,16258,9894,8974,1,0.2348,0.7291,0.8217,0.8348,0.5,0.6734,0.5981
169080,2,1264,3382,0.6895,0.0367,0.0503,0.0517,0.0009,0.0003,0.0308,0.1289,0.0109,36300,36300,17047,11820,8826,1,0.1945,0.7635,0.9015,0.8457,1,0.752,0.4323
169363,2,1065,895,0.7676,0.1117,0.0022,0.0078,0.0045,0.0034,0.057,0.019,0.0268,30205,30205,17784,11088,5244,1,0.3293,0.3867,0.8168,0.6429,1,0.3167,0.4114
169716,2,1168,2559,0.5912,0.1286,0.0657,0.0629,0.0031,0.0016,0.0258,0.0707,0.0504,28840,28840,24762,14280,9468,1,0.3031,0.6721,0.7003,0.8156,0.4737,0.6567,0.4851
169983,2,1278,1763,0.7629,0.0199,0.0493,0.055,0.0023,0,0.0363,0.038,0.0363,44380,44380,20183,9509,8658,1,0.2016,0.6347,0.9153,0.9036,0,0.6407,0.5676
171492,2,1081,2554,0.6691,0.0971,0.0697,0.0117,0.002,0.0012,0.0251,0.0294,0.0948,28080,28080,14863,7396,6482,1,0.2996,0.5366,0.3684,0.7992,0.4348,0.5689,0.6282
174491,2,1206,1778,0.8155,0.0349,0.0489,0.0287,0.0028,0,0.0371,0.0124,0.0197,32210,32210,14734,7857,6378,1,0.1943,0.6789,0.7326,0.8248,0.5,0.6352,0.3721
177117,2,1094,256,0.6758,0.0469,0.082,0.0039,0.0078,0.0039,0.0508,0.1289,0,21760,21760,7733,27064,6591,1,0.4613,0.5847,0.92,0.6563,0,0.5714,0.5683
177968,2,1116,5521,0.5796,0.1268,0.0451,0.011,0.0045,0.0058,0.0283,0.1103,0.0886,18100,18100,13862,5213,7756,1,0.3368,0.5027,0.5968,0.6381,0.4545,0.5032,0.6211
179894,2,1182,2746,0.6413,0.1329,0.0579,0.0255,0.0025,0,0.0412,0.0273,0.0714,28700,28700,17544,8755,8823,1,0.33,0.5791,0.5407,0.7871,0.25,0.6339,0.518
183910,2,1046,1688,0.3169,0.1534,0.3081,0.0344,0.0006,0.0006,0.0077,0.1149,0.0634,35740,35740,16515,7770,8161,1,0.4518,0.6869,0.8658,0.7935,0.6667,0.6356,0.5348
183974,2,1043,1183,0.6027,0.104,0.1555,0.0144,0.0008,0,0.0203,0.0068,0.0955,33492,33492,14837,7834,7595,1,0.3812,0.5351,0.6192,0.7098,0.5,0.5975,0.6613
185129,1,970,5962,0.1947,0.239,0.393,0.0763,0.0047,0.0049,0.0263,0.0126,0.0485,12414,22220,8233,10052,10664,1,0.612,0.4055,0.5906,0.7341,0.1111,0.3821,0.447
186201,1,1137,5239,0.6009,0.0578,0.1962,0.0828,0.0059,0.0004,0.0015,0.0172,0.0372,14678,24229,10128,11681,10657,1,0.2624,0.72,0.6851,0.8464,0.5,0.7447,0.5593
191241,2,1356,9422,0.5555,0.0394,0.1558,0.1118,0.0004,0.0012,0.042,0.0825,0.0115,54393,54393,28642,22739,14236,1,0.1858,0.8274,0.8716,0.9107,0.7143,0.8009,0.4617
193973,2,1136,2747,0.6596,0.0542,0.0459,0.0142,0.0058,0.0011,0.0262,0.1664,0.0266,34510,34510,13737,8079,8864,1,0.2848,0.727,0.8248,0.8748,0.5,0.6806,0.6033
194310,2,1150,8233,0.49,0.1013,0.1411,0.0751,0.0029,0.0012,0.0443,0.0956,0.0485,46446,46446,21161,10483,12252,1,0.2783,0.57,0.7752,0.7814,0.8649,0.5757,0.5079
